feature,name,mask,defects,fold,hight,width,california,cv,area
../data/021_Arizona/img/11-T-PH-2022-10-20_h1_w12.npy,11-T-PH-2022-10-20_h1_w12,False,False,-1,512,512,False,-1,Arizona
../data/021_Arizona/img/11-T-PH-2022-10-20_h1_w13.npy,11-T-PH-2022-10-20_h1_w13,False,False,-1,512,512,False,-1,Arizona
../data/021_Arizona/img/11-T-PH-2022-10-20_h1_w14.npy,11-T-PH-2022-10-20_h1_w14,False,False,-1,512,512,False,-1,Arizona
../data/021_Arizona/img/11-T-PH-2022-10-20_h1_w15.npy,11-T-PH-2022-10-20_h1_w15,False,False,-1,512,512,False,-1,Arizona
../data/021_Arizona/img/11-T-PH-2022-10-20_h1_w16.npy,11-T-PH-2022-10-20_h1_w16,False,False,-1,512,512,False,-1,Arizona
../data/021_Arizona/img/11-T-PH-2022-10-20_h1_w17.npy,11-T-PH-2022-10-20_h1_w17,False,False,-1,512,512,False,-1,Arizona
../data/021_Arizona/img/11-T-PH-2022-10-20_h1_w18.npy,11-T-PH-2022-10-20_h1_w18,False,False,-1,512,512,False,-1,Arizona
../data/021_Arizona/img/11-T-PH-2022-10-20_h1_w19.npy,11-T-PH-2022-10-20_h1_w19,False,False,-1,512,512,False,-1,Arizona
../data/021_Arizona/img/11-T-PH-2022-10-20_h1_w20.npy,11-T-PH-2022-10-20_h1_w20,False,False,-1,512,512,False,-1,Arizona
../data/021_Arizona/img/11-T-PH-2022-10-20_h2_w0.npy,11-T-PH-2022-10-20_h2_w0,False,False,-1,512,512,False,-1,Arizona
../data/021_Arizona/img/11-T-PH-2022-10-20_h2_w1.npy,11-T-PH-2022-10-20_h2_w1,False,False,-1,512,512,False,-1,Arizona
../data/021_Arizona/img/11-T-PH-2022-10-20_h2_w2.npy,11-T-PH-2022-10-20_h2_w2,False,False,-1,512,512,False,-1,Arizona
../data/021_Arizona/img/11-T-PH-2022-10-20_h2_w3.npy,11-T-PH-2022-10-20_h2_w3,False,False,-1,512,512,False,-1,Arizona
../data/021_Arizona/img/11-T-PH-2022-10-20_h2_w4.npy,11-T-PH-2022-10-20_h2_w4,False,False,-1,512,512,False,-1,Arizona
../data/021_Arizona/img/11-T-PH-2022-10-20_h2_w5.npy,11-T-PH-2022-10-20_h2_w5,False,False,-1,512,512,False,-1,Arizona
../data/021_Arizona/img/11-T-PH-2022-10-20_h2_w6.npy,11-T-PH-2022-10-20_h2_w6,False,False,-1,512,512,False,-1,Arizona
../data/021_Arizona/img/11-T-PH-2022-10-20_h2_w7.npy,11-T-PH-2022-10-20_h2_w7,False,False,-1,512,512,False,-1,Arizona
../data/021_Arizona/img/11-T-PH-2022-10-20_h2_w8.npy,11-T-PH-2022-10-20_h2_w8,False,False,-1,512,512,False,-1,Arizona
../data/021_Arizona/img/11-T-PH-2022-10-20_h2_w9.npy,11-T-PH-2022-10-20_h2_w9,False,False,-1,512,512,False,-1,Arizona
../data/021_Arizona/img/11-T-PH-2022-10-20_h2_w10.npy,11-T-PH-2022-10-20_h2_w10,False,False,-1,512,512,False,-1,Arizona
../data/021_Arizona/img/11-T-PH-2022-10-20_h2_w11.npy,11-T-PH-2022-10-20_h2_w11,False,False,-1,512,512,False,-1,Arizona
../data/021_Arizona/img/11-T-PH-2022-10-20_h2_w12.npy,11-T-PH-2022-10-20_h2_w12,False,False,-1,512,512,False,-1,Arizona
../data/021_Arizona/img/11-T-PH-2022-10-20_h2_w13.npy,11-T-PH-2022-10-20_h2_w13,False,False,-1,512,512,False,-1,Arizona
../data/021_Arizona/img/11-T-PH-2022-10-20_h2_w14.npy,11-T-PH-2022-10-20_h2_w14,False,False,-1,512,512,False,-1,Arizona
../data/021_Arizona/img/11-T-PH-2022-10-20_h2_w15.npy,11-T-PH-2022-10-20_h2_w15,False,False,-1,512,512,False,-1,Arizona
../data/021_Arizona/img/11-T-PH-2022-10-20_h2_w16.npy,11-T-PH-2022-10-20_h2_w16,False,False,-1,512,512,False,-1,Arizona
../data/021_Arizona/img/11-T-PH-2022-10-20_h2_w17.npy,11-T-PH-2022-10-20_h2_w17,False,False,-1,512,512,False,-1,Arizona
../data/021_Arizona/img/11-T-PH-2022-10-20_h2_w18.npy,11-T-PH-2022-10-20_h2_w18,False,False,-1,512,512,False,-1,Arizona
../data/021_Arizona/img/11-T-PH-2022-10-20_h2_w19.npy,11-T-PH-2022-10-20_h2_w19,False,False,-1,512,512,False,-1,Arizona
../data/021_Arizona/img/11-T-PH-2022-10-20_h2_w20.npy,11-T-PH-2022-10-20_h2_w20,False,False,-1,512,512,False,-1,Arizona
../data/021_Arizona/img/11-T-PH-2022-10-20_h3_w0.npy,11-T-PH-2022-10-20_h3_w0,False,False,-1,512,512,False,-1,Arizona
../data/021_Arizona/img/11-T-PH-2022-10-20_h3_w1.npy,11-T-PH-2022-10-20_h3_w1,False,False,-1,512,512,False,-1,Arizona
../data/021_Arizona/img/11-T-PH-2022-10-20_h3_w2.npy,11-T-PH-2022-10-20_h3_w2,False,False,-1,512,512,False,-1,Arizona
../data/021_Arizona/img/11-T-PH-2022-10-20_h3_w3.npy,11-T-PH-2022-10-20_h3_w3,False,False,-1,512,512,False,-1,Arizona
../data/021_Arizona/img/11-T-PH-2022-10-20_h3_w4.npy,11-T-PH-2022-10-20_h3_w4,False,False,-1,512,512,False,-1,Arizona
../data/021_Arizona/img/11-T-PH-2022-10-20_h3_w5.npy,11-T-PH-2022-10-20_h3_w5,False,False,-1,512,512,False,-1,Arizona
../data/021_Arizona/img/11-T-PH-2022-10-20_h3_w6.npy,11-T-PH-2022-10-20_h3_w6,False,False,-1,512,512,False,-1,Arizona
../data/021_Arizona/img/11-T-PH-2022-10-20_h3_w7.npy,11-T-PH-2022-10-20_h3_w7,False,False,-1,512,512,False,-1,Arizona
../data/021_Arizona/img/11-T-PH-2022-10-20_h3_w8.npy,11-T-PH-2022-10-20_h3_w8,False,False,-1,512,512,False,-1,Arizona
../data/021_Arizona/img/11-T-PH-2022-10-20_h3_w9.npy,11-T-PH-2022-10-20_h3_w9,False,False,-1,512,512,False,-1,Arizona
../data/021_Arizona/img/11-T-PH-2022-10-20_h3_w10.npy,11-T-PH-2022-10-20_h3_w10,False,False,-1,512,512,False,-1,Arizona
../data/021_Arizona/img/11-T-PH-2022-10-20_h3_w11.npy,11-T-PH-2022-10-20_h3_w11,False,False,-1,512,512,False,-1,Arizona
../data/021_Arizona/img/11-T-PH-2022-10-20_h3_w12.npy,11-T-PH-2022-10-20_h3_w12,False,False,-1,512,512,False,-1,Arizona
../data/021_Arizona/img/11-T-PH-2022-10-20_h3_w13.npy,11-T-PH-2022-10-20_h3_w13,False,False,-1,512,512,False,-1,Arizona
../data/021_Arizona/img/11-T-PH-2022-10-20_h3_w14.npy,11-T-PH-2022-10-20_h3_w14,False,False,-1,512,512,False,-1,Arizona
../data/021_Arizona/img/11-T-PH-2022-10-20_h3_w15.npy,11-T-PH-2022-10-20_h3_w15,False,False,-1,512,512,False,-1,Arizona
../data/021_Arizona/img/11-T-PH-2022-10-20_h3_w16.npy,11-T-PH-2022-10-20_h3_w16,False,False,-1,512,512,False,-1,Arizona
../data/021_Arizona/img/11-T-PH-2022-10-20_h3_w17.npy,11-T-PH-2022-10-20_h3_w17,False,False,-1,512,512,False,-1,Arizona
../data/021_Arizona/img/11-T-PH-2022-10-20_h3_w18.npy,11-T-PH-2022-10-20_h3_w18,False,False,-1,512,512,False,-1,Arizona
../data/021_Arizona/img/11-T-PH-2022-10-20_h3_w19.npy,11-T-PH-2022-10-20_h3_w19,False,False,-1,512,512,False,-1,Arizona
../data/021_Arizona/img/11-T-PH-2022-10-20_h3_w20.npy,11-T-PH-2022-10-20_h3_w20,False,False,-1,512,512,False,-1,Arizona
../data/021_Arizona/img/11-T-PH-2022-10-20_h4_w0.npy,11-T-PH-2022-10-20_h4_w0,False,False,-1,512,512,False,-1,Arizona
../data/021_Arizona/img/11-T-PH-2022-10-20_h4_w1.npy,11-T-PH-2022-10-20_h4_w1,False,False,-1,512,512,False,-1,Arizona
../data/021_Arizona/img/11-T-PH-2022-10-20_h4_w2.npy,11-T-PH-2022-10-20_h4_w2,False,False,-1,512,512,False,-1,Arizona
../data/021_Arizona/img/11-T-PH-2022-10-20_h4_w3.npy,11-T-PH-2022-10-20_h4_w3,False,False,-1,512,512,False,-1,Arizona
../data/021_Arizona/img/11-T-PH-2022-10-20_h4_w4.npy,11-T-PH-2022-10-20_h4_w4,False,False,-1,512,512,False,-1,Arizona
../data/021_Arizona/img/11-T-PH-2022-10-20_h4_w5.npy,11-T-PH-2022-10-20_h4_w5,False,False,-1,512,512,False,-1,Arizona
../data/021_Arizona/img/11-T-PH-2022-10-20_h4_w6.npy,11-T-PH-2022-10-20_h4_w6,False,False,-1,512,512,False,-1,Arizona
../data/021_Arizona/img/11-T-PH-2022-10-20_h4_w7.npy,11-T-PH-2022-10-20_h4_w7,False,False,-1,512,512,False,-1,Arizona
../data/021_Arizona/img/11-T-PH-2022-10-20_h4_w8.npy,11-T-PH-2022-10-20_h4_w8,False,False,-1,512,512,False,-1,Arizona
../data/021_Arizona/img/11-T-PH-2022-10-20_h4_w9.npy,11-T-PH-2022-10-20_h4_w9,False,False,-1,512,512,False,-1,Arizona
../data/021_Arizona/img/11-T-PH-2022-10-20_h4_w10.npy,11-T-PH-2022-10-20_h4_w10,False,False,-1,512,512,False,-1,Arizona
../data/021_Arizona/img/11-T-PH-2022-10-20_h4_w11.npy,11-T-PH-2022-10-20_h4_w11,False,False,-1,512,512,False,-1,Arizona
../data/021_Arizona/img/11-T-PH-2022-10-20_h4_w12.npy,11-T-PH-2022-10-20_h4_w12,False,False,-1,512,512,False,-1,Arizona
../data/021_Arizona/img/11-T-PH-2022-10-20_h4_w13.npy,11-T-PH-2022-10-20_h4_w13,False,False,-1,512,512,False,-1,Arizona
../data/021_Arizona/img/11-T-PH-2022-10-20_h4_w14.npy,11-T-PH-2022-10-20_h4_w14,False,False,-1,512,512,False,-1,Arizona
../data/021_Arizona/img/11-T-PH-2022-10-20_h4_w15.npy,11-T-PH-2022-10-20_h4_w15,False,False,-1,512,512,False,-1,Arizona
../data/021_Arizona/img/11-T-PH-2022-10-20_h4_w16.npy,11-T-PH-2022-10-20_h4_w16,False,False,-1,512,512,False,-1,Arizona
../data/021_Arizona/img/11-T-PH-2022-10-20_h4_w17.npy,11-T-PH-2022-10-20_h4_w17,False,False,-1,512,512,False,-1,Arizona
../data/021_Arizona/img/11-T-PH-2022-10-20_h4_w18.npy,11-T-PH-2022-10-20_h4_w18,False,False,-1,512,512,False,-1,Arizona
../data/021_Arizona/img/11-T-PH-2022-10-20_h4_w19.npy,11-T-PH-2022-10-20_h4_w19,False,False,-1,512,512,False,-1,Arizona
../data/021_Arizona/img/11-T-PH-2022-10-20_h4_w20.npy,11-T-PH-2022-10-20_h4_w20,False,False,-1,512,512,False,-1,Arizona
../data/021_Arizona/img/11-T-PH-2022-10-20_h5_w0.npy,11-T-PH-2022-10-20_h5_w0,False,False,-1,512,512,False,-1,Arizona
../data/021_Arizona/img/11-T-PH-2022-10-20_h5_w1.npy,11-T-PH-2022-10-20_h5_w1,False,False,-1,512,512,False,-1,Arizona
../data/021_Arizona/img/11-T-PH-2022-10-20_h5_w2.npy,11-T-PH-2022-10-20_h5_w2,False,False,-1,512,512,False,-1,Arizona
../data/021_Arizona/img/11-T-PH-2022-10-20_h5_w3.npy,11-T-PH-2022-10-20_h5_w3,False,False,-1,512,512,False,-1,Arizona
../data/021_Arizona/img/11-T-PH-2022-10-20_h5_w4.npy,11-T-PH-2022-10-20_h5_w4,False,False,-1,512,512,False,-1,Arizona
../data/021_Arizona/img/11-T-PH-2022-10-20_h5_w5.npy,11-T-PH-2022-10-20_h5_w5,False,False,-1,512,512,False,-1,Arizona
../data/021_Arizona/img/11-T-PH-2022-10-20_h5_w6.npy,11-T-PH-2022-10-20_h5_w6,False,False,-1,512,512,False,-1,Arizona
../data/021_Arizona/img/11-T-PH-2022-10-20_h5_w7.npy,11-T-PH-2022-10-20_h5_w7,False,False,-1,512,512,False,-1,Arizona
../data/021_Arizona/img/11-T-PH-2022-10-20_h5_w8.npy,11-T-PH-2022-10-20_h5_w8,False,False,-1,512,512,False,-1,Arizona
../data/021_Arizona/img/11-T-PH-2022-10-20_h5_w9.npy,11-T-PH-2022-10-20_h5_w9,False,False,-1,512,512,False,-1,Arizona
../data/021_Arizona/img/11-T-PH-2022-10-20_h5_w10.npy,11-T-PH-2022-10-20_h5_w10,False,False,-1,512,512,False,-1,Arizona
../data/021_Arizona/img/11-T-PH-2022-10-20_h5_w11.npy,11-T-PH-2022-10-20_h5_w11,False,False,-1,512,512,False,-1,Arizona
../data/021_Arizona/img/11-T-PH-2022-10-20_h5_w12.npy,11-T-PH-2022-10-20_h5_w12,False,False,-1,512,512,False,-1,Arizona
../data/021_Arizona/img/11-T-PH-2022-10-20_h5_w13.npy,11-T-PH-2022-10-20_h5_w13,False,False,-1,512,512,False,-1,Arizona
../data/021_Arizona/img/11-T-PH-2022-10-20_h5_w14.npy,11-T-PH-2022-10-20_h5_w14,False,False,-1,512,512,False,-1,Arizona
../data/021_Arizona/img/11-T-PH-2022-10-20_h5_w15.npy,11-T-PH-2022-10-20_h5_w15,False,False,-1,512,512,False,-1,Arizona
../data/021_Arizona/img/11-T-PH-2022-10-20_h5_w16.npy,11-T-PH-2022-10-20_h5_w16,False,False,-1,512,512,False,-1,Arizona
../data/021_Arizona/img/11-T-PH-2022-10-20_h5_w17.npy,11-T-PH-2022-10-20_h5_w17,False,False,-1,512,512,False,-1,Arizona
../data/021_Arizona/img/11-T-PH-2022-10-20_h5_w18.npy,11-T-PH-2022-10-20_h5_w18,False,False,-1,512,512,False,-1,Arizona
../data/021_Arizona/img/11-T-PH-2022-10-20_h5_w19.npy,11-T-PH-2022-10-20_h5_w19,False,False,-1,512,512,False,-1,Arizona
../data/021_Arizona/img/11-T-PH-2022-10-20_h5_w20.npy,11-T-PH-2022-10-20_h5_w20,False,False,-1,512,512,False,-1,Arizona
../data/021_Arizona/img/11-T-PH-2022-10-20_h6_w0.npy,11-T-PH-2022-10-20_h6_w0,False,False,-1,512,512,False,-1,Arizona
../data/021_Arizona/img/11-T-PH-2022-10-20_h6_w1.npy,11-T-PH-2022-10-20_h6_w1,False,False,-1,512,512,False,-1,Arizona
../data/021_Arizona/img/11-T-PH-2022-10-20_h6_w2.npy,11-T-PH-2022-10-20_h6_w2,False,False,-1,512,512,False,-1,Arizona
../data/021_Arizona/img/11-T-PH-2022-10-20_h6_w3.npy,11-T-PH-2022-10-20_h6_w3,False,False,-1,512,512,False,-1,Arizona
../data/021_Arizona/img/11-T-PH-2022-10-20_h6_w4.npy,11-T-PH-2022-10-20_h6_w4,False,False,-1,512,512,False,-1,Arizona
../data/021_Arizona/img/11-T-PH-2022-10-20_h6_w5.npy,11-T-PH-2022-10-20_h6_w5,False,False,-1,512,512,False,-1,Arizona
../data/021_Arizona/img/11-T-PH-2022-10-20_h6_w6.npy,11-T-PH-2022-10-20_h6_w6,False,False,-1,512,512,False,-1,Arizona
../data/021_Arizona/img/11-T-PH-2022-10-20_h6_w7.npy,11-T-PH-2022-10-20_h6_w7,False,False,-1,512,512,False,-1,Arizona
../data/021_Arizona/img/11-T-PH-2022-10-20_h6_w8.npy,11-T-PH-2022-10-20_h6_w8,False,False,-1,512,512,False,-1,Arizona
../data/021_Arizona/img/11-T-PH-2022-10-20_h6_w9.npy,11-T-PH-2022-10-20_h6_w9,False,False,-1,512,512,False,-1,Arizona
../data/021_Arizona/img/11-T-PH-2022-10-20_h6_w10.npy,11-T-PH-2022-10-20_h6_w10,False,False,-1,512,512,False,-1,Arizona
../data/021_Arizona/img/11-T-PH-2022-10-20_h6_w11.npy,11-T-PH-2022-10-20_h6_w11,False,False,-1,512,512,False,-1,Arizona
../data/021_Arizona/img/11-T-PH-2022-10-20_h6_w12.npy,11-T-PH-2022-10-20_h6_w12,False,False,-1,512,512,False,-1,Arizona
../data/021_Arizona/img/11-T-PH-2022-10-20_h6_w13.npy,11-T-PH-2022-10-20_h6_w13,False,False,-1,512,512,False,-1,Arizona
../data/021_Arizona/img/11-T-PH-2022-10-20_h6_w14.npy,11-T-PH-2022-10-20_h6_w14,False,False,-1,512,512,False,-1,Arizona
../data/021_Arizona/img/11-T-PH-2022-10-20_h6_w15.npy,11-T-PH-2022-10-20_h6_w15,False,False,-1,512,512,False,-1,Arizona
../data/021_Arizona/img/11-T-PH-2022-10-20_h6_w16.npy,11-T-PH-2022-10-20_h6_w16,False,False,-1,512,512,False,-1,Arizona
../data/021_Arizona/img/11-T-PH-2022-10-20_h6_w17.npy,11-T-PH-2022-10-20_h6_w17,False,False,-1,512,512,False,-1,Arizona
../data/021_Arizona/img/11-T-PH-2022-10-20_h6_w18.npy,11-T-PH-2022-10-20_h6_w18,False,False,-1,512,512,False,-1,Arizona
../data/021_Arizona/img/11-T-PH-2022-10-20_h6_w19.npy,11-T-PH-2022-10-20_h6_w19,False,False,-1,512,512,False,-1,Arizona
../data/021_Arizona/img/11-T-PH-2022-10-20_h6_w20.npy,11-T-PH-2022-10-20_h6_w20,False,False,-1,512,512,False,-1,Arizona
../data/021_Arizona/img/11-T-PH-2022-10-20_h7_w0.npy,11-T-PH-2022-10-20_h7_w0,False,False,-1,512,512,False,-1,Arizona
../data/021_Arizona/img/11-T-PH-2022-10-20_h7_w1.npy,11-T-PH-2022-10-20_h7_w1,False,False,-1,512,512,False,-1,Arizona
../data/021_Arizona/img/11-T-PH-2022-10-20_h7_w2.npy,11-T-PH-2022-10-20_h7_w2,False,False,-1,512,512,False,-1,Arizona
../data/021_Arizona/img/11-T-PH-2022-10-20_h7_w3.npy,11-T-PH-2022-10-20_h7_w3,False,False,-1,512,512,False,-1,Arizona
../data/021_Arizona/img/11-T-PH-2022-10-20_h7_w4.npy,11-T-PH-2022-10-20_h7_w4,False,False,-1,512,512,False,-1,Arizona
../data/021_Arizona/img/11-T-PH-2022-10-20_h7_w5.npy,11-T-PH-2022-10-20_h7_w5,False,False,-1,512,512,False,-1,Arizona
../data/021_Arizona/img/11-T-PH-2022-10-20_h7_w6.npy,11-T-PH-2022-10-20_h7_w6,False,False,-1,512,512,False,-1,Arizona
../data/021_Arizona/img/11-T-PH-2022-10-20_h7_w7.npy,11-T-PH-2022-10-20_h7_w7,False,False,-1,512,512,False,-1,Arizona
../data/021_Arizona/img/11-T-PH-2022-10-20_h7_w8.npy,11-T-PH-2022-10-20_h7_w8,False,False,-1,512,512,False,-1,Arizona
../data/021_Arizona/img/11-T-PH-2022-10-20_h7_w9.npy,11-T-PH-2022-10-20_h7_w9,False,False,-1,512,512,False,-1,Arizona
../data/021_Arizona/img/11-T-PH-2022-10-20_h7_w10.npy,11-T-PH-2022-10-20_h7_w10,False,False,-1,512,512,False,-1,Arizona
../data/021_Arizona/img/11-T-PH-2022-10-20_h7_w11.npy,11-T-PH-2022-10-20_h7_w11,False,False,-1,512,512,False,-1,Arizona
../data/021_Arizona/img/11-T-PH-2022-10-20_h7_w12.npy,11-T-PH-2022-10-20_h7_w12,False,False,-1,512,512,False,-1,Arizona
../data/021_Arizona/img/11-T-PH-2022-10-20_h7_w13.npy,11-T-PH-2022-10-20_h7_w13,False,False,-1,512,512,False,-1,Arizona
../data/021_Arizona/img/11-T-PH-2022-10-20_h7_w14.npy,11-T-PH-2022-10-20_h7_w14,False,False,-1,512,512,False,-1,Arizona
../data/021_Arizona/img/11-T-PH-2022-10-20_h7_w15.npy,11-T-PH-2022-10-20_h7_w15,False,False,-1,512,512,False,-1,Arizona
../data/021_Arizona/img/11-T-PH-2022-10-20_h7_w16.npy,11-T-PH-2022-10-20_h7_w16,False,False,-1,512,512,False,-1,Arizona
../data/021_Arizona/img/11-T-PH-2022-10-20_h7_w17.npy,11-T-PH-2022-10-20_h7_w17,False,False,-1,512,512,False,-1,Arizona
../data/021_Arizona/img/11-T-PH-2022-10-20_h7_w18.npy,11-T-PH-2022-10-20_h7_w18,False,False,-1,512,512,False,-1,Arizona
../data/021_Arizona/img/11-T-PH-2022-10-20_h7_w19.npy,11-T-PH-2022-10-20_h7_w19,False,False,-1,512,512,False,-1,Arizona
../data/021_Arizona/img/11-T-PH-2022-10-20_h7_w20.npy,11-T-PH-2022-10-20_h7_w20,False,False,-1,512,512,False,-1,Arizona
../data/021_Arizona/img/11-T-PH-2022-10-20_h8_w0.npy,11-T-PH-2022-10-20_h8_w0,False,False,-1,512,512,False,-1,Arizona
../data/021_Arizona/img/11-T-PH-2022-10-20_h8_w1.npy,11-T-PH-2022-10-20_h8_w1,False,False,-1,512,512,False,-1,Arizona
../data/021_Arizona/img/11-T-PH-2022-10-20_h8_w2.npy,11-T-PH-2022-10-20_h8_w2,False,False,-1,512,512,False,-1,Arizona
../data/021_Arizona/img/11-T-PH-2022-10-20_h8_w3.npy,11-T-PH-2022-10-20_h8_w3,False,False,-1,512,512,False,-1,Arizona
../data/021_Arizona/img/11-T-PH-2022-10-20_h8_w4.npy,11-T-PH-2022-10-20_h8_w4,False,False,-1,512,512,False,-1,Arizona
../data/021_Arizona/img/11-T-PH-2022-10-20_h8_w5.npy,11-T-PH-2022-10-20_h8_w5,False,False,-1,512,512,False,-1,Arizona
../data/021_Arizona/img/11-T-PH-2022-10-20_h8_w6.npy,11-T-PH-2022-10-20_h8_w6,False,False,-1,512,512,False,-1,Arizona
../data/021_Arizona/img/11-T-PH-2022-10-20_h8_w7.npy,11-T-PH-2022-10-20_h8_w7,False,False,-1,512,512,False,-1,Arizona
../data/021_Arizona/img/11-T-PH-2022-10-20_h8_w8.npy,11-T-PH-2022-10-20_h8_w8,False,False,-1,512,512,False,-1,Arizona
../data/021_Arizona/img/11-T-PH-2022-10-20_h8_w9.npy,11-T-PH-2022-10-20_h8_w9,False,False,-1,512,512,False,-1,Arizona
../data/021_Arizona/img/11-T-PH-2022-10-20_h8_w10.npy,11-T-PH-2022-10-20_h8_w10,False,False,-1,512,512,False,-1,Arizona
../data/021_Arizona/img/11-T-PH-2022-10-20_h8_w11.npy,11-T-PH-2022-10-20_h8_w11,False,False,-1,512,512,False,-1,Arizona
../data/021_Arizona/img/11-T-PH-2022-10-20_h8_w12.npy,11-T-PH-2022-10-20_h8_w12,False,False,-1,512,512,False,-1,Arizona
../data/021_Arizona/img/11-T-PH-2022-10-20_h8_w13.npy,11-T-PH-2022-10-20_h8_w13,False,False,-1,512,512,False,-1,Arizona
../data/021_Arizona/img/11-T-PH-2022-10-20_h8_w14.npy,11-T-PH-2022-10-20_h8_w14,False,False,-1,512,512,False,-1,Arizona
